serial_number,website_name,url,title,date,content
1225,INDIA TODAY,https://www.indiatoday.in/india/video/ready-to-enforce-complete-lockdown-to-control-local-emissions-delhi-govt-tells-sc-on-air-pollution-1876885-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Ready to enforce complete lockdown to control local emissions: Delhi govt tells SC on air pollution,,"The Delhi government in an affidavit filed in the Supreme Court on Monday, November 15, said that it is “ready to take steps like complete lockdown to control the local emissions”. ""However, such a step would be meaningful if it is implemented across the NCR and the neighbouring states, the government said.

Watch for more.
Read More"
1226,INDIA TODAY,https://www.indiatoday.in/india/video/supreme-court-raps-delhi-government-over-air-pollution-1876907-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court raps Delhi government over air pollution,,"The Supreme Court came down heavily on the Delhi government over air pollution in the national capital, saying ""lame excuses"" would force it to hold an audit of earnings and expenditure on popularity slogans. The Supreme Court asked the Centre and states of the NCR region to consider working from home for the employees. Pollution levels have spiked in Delhi to alarming levels since the first week of November, with the air quality oscillating from ""severe"" to ""very poor"".
Read More"
1227,INDIA TODAY,https://www.indiatoday.in/india/story/haryana-govt-orders-closing-schools-gurugram-faridabad-sonipat-jhajjar-nov-17-1876917-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Haryana Govt orders closing of schools in Gurugram, Faridabad, Sonipat, Jhajjar till Nov 17","UPDATED: Nov 15, 2021 15:07 IST",Listen to Story
1228,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/air-quality-panel-suggests-rajasthan-up-to-close-schools-amid-deteriorating-air-quality-1876811-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air quality panel suggests Rajasthan, UP to close schools amid deteriorating air quality","UPDATED: Nov 15, 2021 12:36 IST",Listen to Story
1229,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-pollution-supreme-court-hearing-lockdown-air-quality-1876747-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi pollution | Ready to enforce complete lockdown to control local emissions, govt tells SC","UPDATED: Nov 15, 2021 11:12 IST",Listen to Story
1230,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-air-pollution-continues-to-remain-poor-sc-to-hear-plea-1876793-2021-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution continues to remain poor, SC to hear plea",,"The level of air pollution in Delhi remains quite alarming at the moment. The Air Quality Index (AQI) of the national capital on Sunday morning stood at 318, according to SAFAR. Meanwhile, the Supreme Court on Monday will hear the Delhi government’s proposal on the imposition of a possible lockdown to curb air pollution in the national capital. It had earlier termed the rise in air pollution in Delhi-NCR as an ""emergency situation"", stressing that crucial measures needed to be taken.
Read More"
1231,INDIA TODAY,https://www.indiatoday.in/india/video/severe-to-very-poor-delhi-air-quality-sees-slight-improvement-1876527-2021-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Severe' to 'very poor': Delhi's air quality sees slight improvement,,"Delhi's air quality saw a slight improvement on Sunday morning as the overall air quality index (AQI) was recorded in the 'very poor' category. The AQI of the national capital measured 386, according to the Ministry of Earth Sciences’ air quality forecasting agency SAFAR.
Read More"
1232,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/haryana-government-shut-school-till-november-17-due-to-bad-air-quality-index-1876674-2021-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Haryana govt shuts schools till Nov 17 due to bad AQI,"UPDATED: Nov 14, 2021 20:32 IST",Listen to Story
1233,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-s-air-quality-very-poor-likely-to-improve-for-next-2-days-1876482-2021-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality 'very poor', likely to improve in next 2 days","UPDATED: Nov 14, 2021 08:49 IST",Listen to Story
1234,INDIA TODAY,https://www.indiatoday.in/india/video/schools-to-remain-shut-govt-officials-to-work-from-home-cm-kejriwal-on-tackling-delhi-air-pollution-1876481-2021-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Schools to remain shut, govt officials to work from home: CM Kejriwal on tackling Delhi's air pollution",,"Delhi chief minister Arvind Kejriwal announced on Saturday that schools in the national capital will be closed for a week starting Monday. The decision was taken to ensure that children do not breathe polluted air, Kejriwal told reporters following an emergency meeting with top officials at the Secretariat. CM Kejriwal said that government officials will be working from home for a week, adding that private offices are also advised to follow the same protocol.

Watch to find out more.
Read More"
1235,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-govt-schools-offices-closed-construction-air-pollution-cm-kejriwal-1876393-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi shuts schools, govt offices for a week due to air pollution, CM Kejriwal says no lockdown for now","UPDATED: Nov 14, 2021 07:51 IST",Listen to Story
1236,INDIA TODAY,https://www.indiatoday.in/newsmo/video/delhi-pollution-meet-punjab-based-gurmit-singh-crusading-against-stubble-burning-1876322-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi Pollution: Meet Punjab-Based Gurmit Singh Crusading Against Stubble Burning,,"A philosopher at heart, Gurmit Singh is urging farmers to stop burning stubble, which leads to pollution both in Punjab and Delhi-NCR. His companion in this quest is his bicycle and a loudspeaker. Watch here.
Read More"
1237,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-toxic-air-is-there-respite-in-sight-from-pollution-1876420-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi toxic air: Is there respite in sight from pollution?,,"As air pollution in the national capital nears emergency levels, the Delhi government on Saturday announced that schools will be shut for a week, starting Monday and government offices will operate in work from home mode.
Read More"
1238,INDIA TODAY,https://www.indiatoday.in/india/video/amid-worsening-air-quality-delhi-govt-shuts-schools-for-a-week-1876403-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Amid worsening air quality, Delhi govt shuts schools for a week",,"Schools in Delhi will be shut for a week from Monday in view of deteriorating air quality, chief minister Arvind Kejriwal said on Saturday.
Read More"
1239,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-air-quality-plunges-into-severe-category-on-saturday-1876318-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality plunges into 'severe' category on Saturday,,"Covered in a thick layer of smog, Delhi continues to choke as the air quality remained in the 'severe' category on Saturday morning. The national capital recorded an overall Air Quality Index (AQI) of 499.
Read More"
1240,INDIA TODAY,https://www.indiatoday.in/india/video/supreme-court-hears-plea-concerning-air-pollution-in-delhi-1876315-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court hears plea concerning air pollution in Delhi,,"The Supreme Court pulled up the Centre and the state governments while hearing a plea concerning air pollution in Delhi on Saturday. The court suggested imposing a two-day lockdown in the city amid worsening air quality.
Read More"
1241,INDIA TODAY,https://www.indiatoday.in/india/story/im-a-farmer-know-poor-farmers-cant-afford-machinery-stubble-management-sc-judge-1876368-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"I'm a farmer, know poor farmers can't afford machinery for stubble management: SC Judge","UPDATED: Nov 13, 2021 17:01 IST",Listen to Story
1242,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-calm-weather-conditions-to-continue-till-wednesday-says-imd-1876338-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: Calm weather conditions to continue till Wednesday, says IMD","UPDATED: Nov 13, 2021 15:54 IST",Listen to Story
1243,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/arvind-kejriwal-calls-emergency-meeting-to-tackle-delhi-air-pollution-1876297-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Arvind Kejriwal calls emergency meeting to tackle Delhi's air pollution,"UPDATED: Nov 13, 2021 13:38 IST",Listen to Story
1244,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/air-pollution-smog-would-not-let-you-see-delhi-jama-masjid-red-fort-1876279-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Smog won't let you see Delhi's history,"UPDATED: Nov 13, 2021 12:32 IST",Listen to Story
1245,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/arvind-kejriwal-delhi-air-pollution-evades-questions-1876250-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi chokes, but CM Kejriwal says: Will talk later","UPDATED: Nov 13, 2021 11:39 IST",Listen to Story
1246,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/government-private-offices-advised-reduce-vehicular-usage-aqi-air-pollution-delhi-1876118-2021-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air season's worst: Prepare for emergency, avoid outdoor activities, says pollution body","UPDATED: Nov 13, 2021 11:09 IST",Listen to Story
1247,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/smog-delhi-air-quality-severe-health-hazard-pollution-1876235-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"No respite for Delhi, air quality remains in 'severe' category","UPDATED: Nov 13, 2021 10:29 IST",Listen to Story
1248,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-air-continues-to-remain-toxic-watch-1876234-2021-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air continues to remain toxic | WATCH,,"If one happened to be in Delhi on Friday, they smoked equivalent to 15 cigarettes in 24 hours. 35 per cent of Delhi air pollution came from farm fires that pushed the Air Quality Index of the national capital over the 400-mark. With the situation getting worse, the Delhi government has introduced fresh measures to check the pollution levels.
Read More"
1249,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-s-air-quality-remains-in-severe-category-1876115-2021-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality remains in severe category,,"No respite for Delhiites from air pollution as the national capital's air quality remains in a severe category.
Read More"
1250,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-air-pollution-cpcb-asks-govt-private-offices-to-reduce-vehicular-usage-1876151-2021-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: CPCB asks govt, private offices to reduce vehicular usage",,"The Central Pollution Control Board (CPCB) has advised people to avoid going outdoors and directed government and private offices to reduce vehicle usage by at least 30 per cent due to severe air pollution in the national capital.
Read More"
1251,INDIA TODAY,https://www.indiatoday.in/india/story/3-former-defence-personnel-come-together-to-tackle-air-pollution-in-delhi-1875757-2021-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,5 former defence personnel come together to tackle air pollution in Delhi,"UPDATED: Nov 12, 2021 15:12 IST",Listen to Story
1252,INDIA TODAY,https://www.indiatoday.in/india/video/growing-threat-of-climate-change-in-india-1875866-2021-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"From floods to increasing pollution, the growing threat of climate change in India",,"The flooding in Tamil Nadu, triggered by intense showers and the release of surplus water from dams, has claimed 14 lives. As several parts of Chennai remained under water till late on Thursday, over 75,000 police officers and other government authorities are on war footing to help citizens. Meanwhile, Delhi is coping with worsening air quality. Here’s a look at the major threats posed by climate change in India.
Read More"
